sku,image_path,storage_object,status,detail
NTUBE00005,DATA1_Images/NTUBE00005.PIC.104705.png,drive-source/38b7fe521c3237290e68/NTUBE00005.PIC.104705.png,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/38b7fe521c3237290e68/NTUBE00005.PIC.104705.png?v=38b7fe521c3237290e68
NTUBE00006,DATA1_Images/NTUBE00006.PIC.104712.png,drive-source/3fe3374a54f870181af1/NTUBE00006.PIC.104712.png,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/3fe3374a54f870181af1/NTUBE00006.PIC.104712.png?v=3fe3374a54f870181af1
NTYR00001,DATA1_Images/NTYR0001.PIC.104847.jpg,drive-source/5f35af6e64b389ada83e/NTYR0001.PIC.104847.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/5f35af6e64b389ada83e/NTYR0001.PIC.104847.jpg?v=5f35af6e64b389ada83e
NTYR00002,DATA1_Images/NTYR0002.PIC.104902.jpg,drive-source/33dc4cf46c5bda86c732/NTYR0002.PIC.104902.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/33dc4cf46c5bda86c732/NTYR0002.PIC.104902.jpg?v=33dc4cf46c5bda86c732
NTYR00003,DATA1_Images/NTYR0003.PIC.104956.jpg,drive-source/7904cee556ed0607b06b/NTYR0003.PIC.104956.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/7904cee556ed0607b06b/NTYR0003.PIC.104956.jpg?v=7904cee556ed0607b06b
NTYR00004,DATA1_Images/NTYR0004.PIC.105004.jpg,drive-source/da971bc651fde121a442/NTYR0004.PIC.105004.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/da971bc651fde121a442/NTYR0004.PIC.105004.jpg?v=da971bc651fde121a442
NTYR00005,DATA1_Images/NTYR0005.PIC.105011.jpg,drive-source/2f843513761b9d101d3e/NTYR0005.PIC.105011.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/2f843513761b9d101d3e/NTYR0005.PIC.105011.jpg?v=2f843513761b9d101d3e
NTYR00006,DATA1_Images/NTYR0006.PIC.105023.jpg,drive-source/f383ce209c35a7a9c46c/NTYR0006.PIC.105023.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/f383ce209c35a7a9c46c/NTYR0006.PIC.105023.jpg?v=f383ce209c35a7a9c46c
NTYR00007,DATA1_Images/NTYR0007.PIC.105030.jpg,drive-source/ff49ca7e6cba8c5aa2d3/NTYR0007.PIC.105030.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/ff49ca7e6cba8c5aa2d3/NTYR0007.PIC.105030.jpg?v=ff49ca7e6cba8c5aa2d3
NTYR00008,DATA1_Images/NTYR0008.PIC.105036.jpg,drive-source/82a5d90334144c7da14e/NTYR0008.PIC.105036.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/82a5d90334144c7da14e/NTYR0008.PIC.105036.jpg?v=82a5d90334144c7da14e
NTYR00010,DATA1_Images/NTYR0010.PIC.105154.jpg,drive-source/81384259dc8d20c6dab8/NTYR0010.PIC.105154.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/81384259dc8d20c6dab8/NTYR0010.PIC.105154.jpg?v=81384259dc8d20c6dab8
NTYR00011,DATA1_Images/NTYR0011.PIC.105200.jpg,drive-source/99c7e8141d777e651a19/NTYR0011.PIC.105200.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/99c7e8141d777e651a19/NTYR0011.PIC.105200.jpg?v=99c7e8141d777e651a19
NTYR00012,DATA1_Images/NTYR0012.PIC.105206.jpg,drive-source/e52ab49f2c5011dc2e90/NTYR0012.PIC.105206.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/e52ab49f2c5011dc2e90/NTYR0012.PIC.105206.jpg?v=e52ab49f2c5011dc2e90
NTYR00013,DATA1_Images/NTYR0013.PIC.105216.jpg,drive-source/4c3b10166a24ae351150/NTYR0013.PIC.105216.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/4c3b10166a24ae351150/NTYR0013.PIC.105216.jpg?v=4c3b10166a24ae351150
NTYR00014,DATA1_Images/NTYR0014.PIC.105223.jpg,drive-source/5b30d76c03816f362277/NTYR0014.PIC.105223.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/5b30d76c03816f362277/NTYR0014.PIC.105223.jpg?v=5b30d76c03816f362277
NTYR00015,DATA1_Images/NTYR0015.PIC.105230.jpg,drive-source/9730d639e4404933ae16/NTYR0015.PIC.105230.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/9730d639e4404933ae16/NTYR0015.PIC.105230.jpg?v=9730d639e4404933ae16
NTYR00016,DATA1_Images/NTYR0016.PIC.105236.jpg,drive-source/c1a0ce45d893c33bfc11/NTYR0016.PIC.105236.jpg,UPLOADED,https://cyacvmjkqgnbihivsrtf.supabase.co/storage/v1/object/public/parts-images/drive-source/c1a0ce45d893c33bfc11/NTYR0016.PIC.105236.jpg?v=c1a0ce45d893c33bfc11
